playlist_name,track_name,artist,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,url,cover
Your Top Songs 2022,Surefire,Wilderado,241194,11,1,4,0.00977,0.661,0.699,0.000427,0.106,-5.548,0.0286,0.717,126.001,https://open.spotify.com/track/7MbVZOLSUloG4J3nH3Tnos,https://i.scdn.co/image/ab67616d0000b2735e445f9349b6ddc2cfea65bb
Your Top Songs 2022,Me Rehúso,Danny Ocean,205715,1,1,4,0.0231,0.744,0.804,0.0,0.0494,-6.327,0.0677,0.426,104.823,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o,https://i.scdn.co/image/ab67616d0000b273d8243a13e6f41310a5fa7b96
Your Top Songs 2022,"Class-Sikh Maut, Vol. II","Prabh Deep, Seedhe Maut, Sez on the Beat",142163,8,1,4,0.0601,0.855,0.68,0.0,0.0417,-8.041,0.428,0.818,129.843,https://open.spotify.com/track/4lupTQUPLUwzlQoyqCzURl,https://i.scdn.co/image/ab67616d0000b2732da9960d3fc892695ae6b320
Your Top Songs 2022,Clay Pigeons,John Prine,267133,10,1,4,0.892,0.585,0.233,0.000611,0.114,-15.949,0.028,0.481,140.666,https://open.spotify.com/track/5UDoMj8EIEXrQ4N0UR0nos,https://i.scdn.co/image/ab67616d0000b2737f3bf4d6147a123925c896dc
Your Top Songs 2022,Garden,"pre kai ro, Papi Lotus",308585,9,0,4,0.525,0.559,0.519,0.000112,0.11,-7.741,0.171,0.267,161.92,https://open.spotify.com/track/0TSFuTqUeTDhgUFaFfHNsC,https://i.scdn.co/image/ab67616d0000b2739d178f8a7042ecfa3bb036f3
Your Top Songs 2022,Del Mar,"Ozuna, Doja Cat, Sia",214507,6,1,4,0.0224,0.759,0.636,0.000143,0.166,-5.585,0.0369,0.536,109.976,https://open.spotify.com/track/5cpJFiNwYyWwFLH0V6B3N8,https://i.scdn.co/image/ab67616d0000b273b1717c201d31ad8e43dedc55
Your Top Songs 2022,Carry Me,Ghostly Kisses,202581,1,1,4,0.628,0.613,0.666,0.846,0.0831,-13.092,0.0375,0.37,120.019,https://open.spotify.com/track/26BKBrI5FJafWsBM3bF2VJ,https://i.scdn.co/image/ab67616d0000b2737fefed33c8f708a9b08b8739
Your Top Songs 2022,Ya Ali,"Himesh Reshammiya, Sunidhi Chauhan",272360,9,0,4,0.181,0.641,0.971,0.0,0.102,-6.058,0.158,0.388,114.979,https://open.spotify.com/track/63KEM7mqSBAHRZKjNrYohi,https://i.scdn.co/image/ab67616d0000b273e5b5f0a9d343d7606e161c5e
Your Top Songs 2022,Take My Hand,Lastlings,240653,9,0,4,0.00599,0.676,0.745,0.0161,0.096,-7.137,0.0395,0.262,124.008,https://open.spotify.com/track/114Sm4QCw5hOS9VyvKJaMM,https://i.scdn.co/image/ab67616d0000b27399fde7e62c9d48ab41f9ea8b
Your Top Songs 2022,Mania,Aaryan Shah,204396,4,0,4,0.149,0.535,0.717,0.00015,0.149,-6.133,0.0428,0.31,91.006,https://open.spotify.com/track/3D8dVO2xTS63toTYrmCdCF,https://i.scdn.co/image/ab67616d0000b273b64ad0b4c986a06098bf1f87
Your Top Songs 2022,Untitled (feat. Scar),"Killer Mike, Scar",233960,6,0,4,0.000113,0.675,0.677,0.0137,0.0983,-9.69,0.17,0.493,79.981,https://open.spotify.com/track/68qkEjGepczQDzuhxH5anO,https://i.scdn.co/image/ab67616d0000b273395afe547468f53ce908d819
Your Top Songs 2022,Hurt You Anymore,Adrian Daniel,326238,5,0,4,0.554,0.502,0.486,0.223,0.0947,-10.576,0.048,0.183,93.32,https://open.spotify.com/track/4jWT9g1cEsAbmieqKLl0tq,https://i.scdn.co/image/ab67616d0000b27349fb25b6acbff2e35b092256
Your Top Songs 2022,Manzar Kashi,"Jokhay, Talhah Yunus, JJ47",314885,7,1,4,0.213,0.865,0.867,0.0,0.112,-5.479,0.188,0.751,124.996,https://open.spotify.com/track/3DICRoA8nEpzBtUZ5KYx0s,https://i.scdn.co/image/ab67616d0000b2736aa62177bba4bb05ef0ee971
Your Top Songs 2022,Kathy's Song,The Secret Sisters,223587,10,1,3,0.931,0.36,0.0932,0.000747,0.0855,-19.422,0.0345,0.328,175.108,https://open.spotify.com/track/6i6hIiqSXwfzU4B2Tbtw4S,https://i.scdn.co/image/ab67616d0000b2737fe6d5f4404e8e1f19e07ebb
Your Top Songs 2021,Gone,Blake Rose,205462,11,0,5,0.039,0.317,0.545,0.0,0.116,-6.439,0.0469,0.14,139.014,https://open.spotify.com/track/6sHxpnCerm9M6A5zaFFNfs,https://i.scdn.co/image/ab67616d0000b2730c5ad977969b5406383b2ef9
Your Top Songs 2021,Safety (feat. DJ Snake),"GASHI, DJ Snake",177781,1,1,4,0.0276,0.754,0.828,0.0266,0.0799,-4.443,0.0355,0.728,108.992,https://open.spotify.com/track/26Sw3iKfNsX2i0OnKqKXNi,https://i.scdn.co/image/ab67616d0000b2732b995bd89d3405e84c408bda
Your Top Songs 2021,Renegade,Aaryan Shah,222576,9,0,4,0.509,0.551,0.561,0.367,0.369,-10.408,0.0559,0.207,103.118,https://open.spotify.com/track/3yWF3DqFBNLvf7s4C7mKUm,https://i.scdn.co/image/ab67616d0000b27364f702800c49b5979852afda
Your Top Songs 2021,Cornfield Chase,Hans Zimmer,126960,9,0,4,0.951,0.18,0.226,0.982,0.0998,-16.457,0.042,0.048,94.079,https://open.spotify.com/track/6pWgRkpqVfxnj3WuIcJ7WP,https://i.scdn.co/image/ab67616d0000b273ac29a65e7ffcfa6f9cb0d342
Your Top Songs 2021,Dont Mind,"Talhah Yunus, Talha Anjum, Young Stunners, Rap Demon",194425,7,1,4,0.0687,0.794,0.615,0.0,0.103,-6.718,0.244,0.46,99.949,https://open.spotify.com/track/3vUAT7kmTlPNUxHGbvKA1M,https://i.scdn.co/image/ab67616d0000b273149653785a959c2f60d8b444
Your Top Songs 2021,Waves,Fiji Blue,133748,6,1,4,0.135,0.84,0.338,0.0225,0.0635,-8.16,0.0436,0.927,108.024,https://open.spotify.com/track/6dH6NIftdswHruAjD80ZHB,https://i.scdn.co/image/ab67616d0000b27347ae8df8141ab645ca42cfd9
Your Top Songs 2021,The City Holds My Heart,Ghostly Kisses,242813,0,0,4,0.648,0.584,0.507,0.0447,0.179,-11.928,0.0378,0.16,117.965,https://open.spotify.com/track/2vvlzVEXmB6n1f21GSHcEa,https://i.scdn.co/image/ab67616d0000b273fdf4e132227fa498e1688af9
Your Top Songs 2021,Begin - Recorded at Spotify Studios NYC,Shallou,242587,5,1,4,0.749,0.495,0.571,0.714,0.119,-10.052,0.0351,0.316,96.998,https://open.spotify.com/track/0q59zQZgCwEhwzzipPvWoZ,https://i.scdn.co/image/ab67616d0000b273f7e84258ac570947b3d4155d
Your Top Songs 2021,Broke Is A Joke,MC STAN,215410,10,0,4,0.659,0.74,0.648,0.0,0.11,-5.171,0.0374,0.4,122.03,https://open.spotify.com/track/1J9OoW4eLxIjwo10lBB83x,https://i.scdn.co/image/ab67616d0000b273510715ca5836c4df66ba1699
Your Top Songs 2021,State Lines,Novo Amor,208653,9,1,3,0.959,0.509,0.31,0.229,0.0963,-10.623,0.0313,0.151,137.474,https://open.spotify.com/track/7CoMBpPTwQi2wPT0U0Nr9b,https://i.scdn.co/image/ab67616d0000b273bb7f4860ea8f7f6515756252
Your Top Songs 2021,Evening Star,Cannons,246186,6,0,4,0.00164,0.451,0.881,8.53e-05,0.121,-6.636,0.0835,0.314,193.968,https://open.spotify.com/track/4ZJvNeYds0BwDrXWmcqKaS,https://i.scdn.co/image/ab67616d0000b2730f1131b553063147a44327e0
Your Top Songs 2021,Lonely & Free,Teflon Sega,214259,6,1,4,0.8,0.487,0.264,0.0,0.113,-11.608,0.0337,0.277,104.748,https://open.spotify.com/track/5laiuAXJDEL3D3VHx2i9vA,https://i.scdn.co/image/ab67616d0000b273ca208aeeedced5c7c3fd1b07
Your Top Songs 2021,5AM,Amber Run,257907,0,1,4,0.244,0.357,0.433,0.00636,0.0808,-11.521,0.0418,0.089,145.736,https://open.spotify.com/track/4B4kunXhV2ZKnYcvDgAFoE,https://i.scdn.co/image/ab67616d0000b27307a1897752cd38db3e9e43f3
Your Top Songs 2021,heaven come,Joshua Golden,176228,2,0,4,0.183,0.801,0.54,0.292,0.115,-7.538,0.0418,0.502,119.985,https://open.spotify.com/track/2lTpnVnrqmYfAlgUNRfDSR,https://i.scdn.co/image/ab67616d0000b27358e4793af304731e245a6818
Your Top Songs 2021,count on,"Shallou, Colin",206995,8,0,4,0.195,0.689,0.503,0.232,0.0678,-10.061,0.101,0.0634,116.079,https://open.spotify.com/track/1A4tabNlyLKLOHQW2XpjaU,https://i.scdn.co/image/ab67616d0000b27300ef15fcfd9a20e97a1d11d8
Your Top Songs 2021,Where Do Lovers Go?,Ghostly Kisses,233987,6,0,4,0.913,0.573,0.208,0.00227,0.155,-11.009,0.032,0.138,119.922,https://open.spotify.com/track/4V3obpHeMAdNMvixRmXKRk,https://i.scdn.co/image/ab67616d0000b273cdd7926c2838e0d3444472c4
Your Top Songs 2021,Wish List,Canyon City,212760,1,1,3,0.733,0.307,0.11,6.04e-06,0.111,-15.253,0.0388,0.32,201.008,https://open.spotify.com/track/1MOFKCK1YJ07K4dVvjJCKM,https://i.scdn.co/image/ab67616d0000b273e0f2b42d5e5d06d4f47ca871
Your Top Songs 2021,EX.,2Scratch,208457,10,0,1,0.0352,0.339,0.732,0.000225,0.416,-4.656,0.223,0.333,80.143,https://open.spotify.com/track/6B0knTFWUYBsDCEHbIiopP,https://i.scdn.co/image/ab67616d0000b273baaf6edd14828cef0c8c0631
Your Top Songs 2021,7UP,Boy In Space,203555,0,1,4,0.0167,0.616,0.469,0.0,0.111,-7.38,0.027,0.233,135.035,https://open.spotify.com/track/4cB00WOFuQFLoDpnydcx8c,https://i.scdn.co/image/ab67616d0000b2738989a7abe4a54acf1cac4c2e
Your Top Songs 2021,Empty Note (acoustic),Ghostly Kisses,215067,10,0,4,0.987,0.51,0.222,0.0361,0.106,-17.092,0.0526,0.36,153.734,https://open.spotify.com/track/0YRYs1HSkie0eZ02ON4euX,https://i.scdn.co/image/ab67616d0000b27348e6dd103995978597f39d2a
Your Top Songs 2021,you broke me first,Tate McRae,169266,4,1,4,0.785,0.667,0.373,0.0,0.0906,-9.389,0.05,0.0823,124.148,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,https://i.scdn.co/image/ab67616d0000b2730c2c97099fd6a637ed0aa4a4
Your Top Songs 2021,Stay,Gracie Abrams,177153,10,1,4,0.883,0.618,0.37,0.0,0.123,-10.5,0.0543,0.433,114.26,https://open.spotify.com/track/0Uon5NsSAkBDx69XYOaQ5P,https://i.scdn.co/image/ab67616d0000b2738f0e4f832dfe1840169c8009
Your Top Songs 2021,:( (sad face),Bahari,188182,8,0,4,0.242,0.661,0.552,0.0,0.0953,-8.015,0.0278,0.408,110.072,https://open.spotify.com/track/0C2XDhJ1pZQnsceOJXg71d,https://i.scdn.co/image/ab67616d0000b273086e7511ebe17a17fd58be71
Your Top Songs 2021,I Know,2Scratch,216667,9,0,4,0.0275,0.575,0.76,9.76e-05,0.168,-4.355,0.0819,0.226,143.992,https://open.spotify.com/track/1GEzqKCMIzazimqM0OqYG1,https://i.scdn.co/image/ab67616d0000b2732ac0783c50df8d2f03f0d761
Your Top Songs 2021,Robin Hood (Sarcastic Sounds Remix),"Anson Seabra, Sarcastic Sounds",127059,7,1,4,0.421,0.643,0.385,0.00552,0.109,-14.86,0.105,0.148,169.958,https://open.spotify.com/track/1xEbN8O5cJFnaykZtmJSZo,https://i.scdn.co/image/ab67616d0000b2736ca85ee4d4f424ff79602d11
Your Top Songs 2021,Blame (Tim Gunter Remix),"graves, Tim Gunter, LocateEmilio",193714,10,0,4,0.116,0.566,0.761,0.0294,0.112,-3.796,0.0522,0.353,140.004,https://open.spotify.com/track/4wzHOPBchA7Ab5wOmBHkiO,https://i.scdn.co/image/ab67616d0000b2734f2d51e3a646c8e8e38d6e17
Your Top Songs 2021,Overdue (with Travis Scott),"Metro Boomin, Travis Scott",166093,11,0,4,0.733,0.638,0.4,0.000133,0.334,-11.212,0.0425,0.495,150.133,https://open.spotify.com/track/6LyAwkJsHlW7RQ8S1cYAtM,https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29
Your Top Songs 2021,Trap (feat. Lil Baby),"SAINt JHN, Lil Baby",184699,0,1,4,0.0849,0.791,0.839,0.0,0.193,-2.887,0.0424,0.349,116.991,https://open.spotify.com/track/2Y8hY4rRRQQjdaZkkwzpd9,https://i.scdn.co/image/ab67616d0000b273cdb624d3049740537b9f7b50
Your Top Songs 2021,Warm Shadow,Fink,346760,4,0,3,0.635,0.738,0.556,0.246,0.112,-11.505,0.0396,0.286,100.522,https://open.spotify.com/track/3jWwXvWrJ1eFPCUrXJdR3E,https://i.scdn.co/image/ab67616d0000b273c535f4e181aadb563c10acf5
Your Top Songs 2021,Heartless,Kanye West,211000,10,0,4,0.0515,0.79,0.647,0.0,0.248,-5.983,0.136,0.654,87.999,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18
Your Top Songs 2021,Empty,Ray LaMontagne,317280,2,1,4,0.455,0.482,0.381,0.00295,0.114,-13.93,0.0311,0.42,81.712,https://open.spotify.com/track/33JX2be3eKVhl5xk8YQhVc,https://i.scdn.co/image/ab67616d0000b273f6b4e0a4f4deeca20a7754e3
Your Top Songs 2021,WHAT TO DO? (feat. Don Toliver),"JACKBOYS, Travis Scott, Don Toliver",250142,9,0,4,0.0695,0.643,0.594,1.46e-05,0.115,-5.191,0.0312,0.195,118.037,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe,https://i.scdn.co/image/ab67616d0000b273dfc2f59568272de50a257f2f
Your Top Songs 2021,Suncity (feat. Empress Of),"Khalid, Empress Of",189493,7,0,4,0.0998,0.694,0.63,0.000635,0.12,-6.84,0.162,0.341,90.045,https://open.spotify.com/track/6SkHm6poyKfzV6kc9any8k,https://i.scdn.co/image/ab67616d0000b273c43edd2cf01edf73bf0b97a3
Your Top Songs 2021,Say You Will,Kanye West,377600,0,0,4,0.542,0.603,0.401,0.225,0.103,-10.155,0.0306,0.347,172.633,https://open.spotify.com/track/5e5MKPtJuFb8NaeSEyV5gD,https://i.scdn.co/image/ab67616d0000b273346d77e155d854735410ed18
Your Top Songs 2021,Liar,Noah Cyrus,172941,8,1,5,0.792,0.484,0.232,0.0,0.0948,-10.829,0.047,0.176,113.714,https://open.spotify.com/track/0AXB2KmgSGjB886FJglrgJ,https://i.scdn.co/image/ab67616d0000b2737f66b73bd6e86f4c8d2a7692
Your Top Songs 2021,Qubool A,Hashmat Sultana,198912,6,0,4,0.839,0.652,0.733,6.06e-05,0.344,-3.233,0.03,0.934,120.03,https://open.spotify.com/track/3nXnuaq9YjimLFPZeQlc8B,https://i.scdn.co/image/ab67616d0000b273993278a61e8956a8a5b3638d
Your Top Songs 2021,Salam Alaykum,French Montana,247790,11,1,4,0.366,0.602,0.575,2.85e-05,0.676,-7.063,0.0413,0.172,114.952,https://open.spotify.com/track/17NVhbuYwS2s2fVIpjuXuF,https://i.scdn.co/image/ab67616d0000b273cd18f7eac6073cc94e3b6cad
Your Top Songs 2021,Morrow,070 Shake,246627,0,1,4,0.0566,0.742,0.666,0.0182,0.15,-6.832,0.0353,0.194,100.049,https://open.spotify.com/track/3sIoWQZbJqUKj5iELz8eTA,https://i.scdn.co/image/ab67616d0000b27320921767dd81e8f90ef9fc71
Your Top Songs 2021,Creep On Me (feat. French Montana & DJ Snake),"GASHI, French Montana, DJ Snake",194777,9,0,5,0.347,0.449,0.597,1.03e-05,0.197,-4.401,0.14,0.505,134.598,https://open.spotify.com/track/4s1HdR4GZb9OQtfTq1avcq,https://i.scdn.co/image/ab67616d0000b2732b995bd89d3405e84c408bda
Your Top Songs 2021,Me Provocas,"Dynoro, Fumaratto",147255,5,0,4,0.0115,0.679,0.879,0.0151,0.343,-3.321,0.0556,0.325,126.079,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu,https://i.scdn.co/image/ab67616d0000b273d5b33476819fa70a99189103
Your Top Songs 2021,WHO? WHAT!,Travis Scott,176720,10,0,4,0.0462,0.834,0.731,0.0,0.0731,-5.603,0.0566,0.681,140.001,https://open.spotify.com/track/4KYS9GK68yeuUJ8vJfPxrq,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3
Your Top Songs 2021,Without You,"BÖ, Serhat Durmus",222865,0,0,4,0.00227,0.727,0.624,0.0217,0.103,-7.415,0.0473,0.104,95.001,https://open.spotify.com/track/4i6bguyZHZLBEepWnWDHQn,https://i.scdn.co/image/ab67616d0000b273b635edd6f680ea1136124c02
Your Top Songs 2021,Never Let Me Go,Ghostly Kisses,268000,2,1,4,0.589,0.609,0.486,0.0145,0.0862,-9.368,0.0277,0.278,116.943,https://open.spotify.com/track/0GxvJu5SzVMtZIpsUv6NjW,https://i.scdn.co/image/ab67616d0000b2730e0732ab1b65fc6a7ed5c07c
Your Top Songs 2021,Tiger Striped Sky,Roo Panes,241720,2,1,4,0.944,0.473,0.317,0.0124,0.11,-10.324,0.0318,0.132,139.899,https://open.spotify.com/track/4C2aiAVTTVyZbCQZst5Xu1,https://i.scdn.co/image/ab67616d0000b2731763012ab9a170a56bf0542a
Your Top Songs 2021,Right Now (Na Na Na),Akon,240747,8,0,4,0.262,0.83,0.857,0.0,0.413,-4.194,0.152,0.607,137.982,https://open.spotify.com/track/2VqAEP1yY5T523K7bZtL8a,https://i.scdn.co/image/ab67616d0000b27384bfdd2d7e5e7fb42cf71545
Your Top Songs 2021,Eight,"Haux, Rosie Carney",169733,1,1,3,0.653,0.517,0.254,0.00343,0.184,-13.4,0.0366,0.294,114.036,https://open.spotify.com/track/4LMJ7ggWjgaFLn4gERMtsS,https://i.scdn.co/image/ab67616d0000b273b6f12d05615b01b4584b405b
Your Top Songs 2021,Overflow,Emmit Fenn,330492,1,0,4,0.857,0.592,0.692,6.76e-05,0.11,-10.629,0.265,0.0602,122.043,https://open.spotify.com/track/0DQPmO3gPsYUJxKwfqSZnu,https://i.scdn.co/image/ab67616d0000b2739198d9b68e1ba69daae1ea2c
Your Top Songs 2021,When the End Comes,Andrew Belle,354400,9,1,4,0.677,0.541,0.575,0.215,0.102,-9.463,0.0491,0.428,91.98,https://open.spotify.com/track/3Et4LKZLnXygPYfNdeB3D3,https://i.scdn.co/image/ab67616d0000b273b348d509e079543f724bb760
Your Top Songs 2021,Need to Know,Doja Cat,210560,1,1,4,0.304,0.664,0.609,0.0,0.0926,-6.509,0.0707,0.194,130.041,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
Your Top Songs 2021,On My Own,"Jaden, Kid Cudi",244720,1,0,4,0.0214,0.344,0.843,0.00345,0.189,-3.711,0.0422,0.219,97.5,https://open.spotify.com/track/4D1eVq5AUILwjg3tAe7o6M,https://i.scdn.co/image/ab67616d0000b27360ec4df52c2d724bc53ffec5
Your Top Songs 2021,No Limit,"G-Eazy, A$AP Rocky, Cardi B",245387,1,1,4,0.0117,0.838,0.771,0.0,0.0853,-3.791,0.244,0.405,175.957,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,https://i.scdn.co/image/ab67616d0000b273046527a9c176f7c2916f3530
Your Top Songs 2021,Rung,Shamoon Ismail,183943,6,0,4,0.0416,0.791,0.424,1.61e-06,0.155,-9.757,0.0348,0.331,106.993,https://open.spotify.com/track/5qlsGohL4JSjYFYnCsljHM,https://i.scdn.co/image/ab67616d0000b273362d8b09b6ee9e146cc91ef7
Your Top Songs 2021,Ari Ari,"Ritviz, Nucleya",167472,0,1,4,0.0052,0.721,0.676,2.58e-06,0.205,-6.534,0.045,0.394,140.08,https://open.spotify.com/track/692pMiGe5C9qtvBzvKgzNj,https://i.scdn.co/image/ab67616d0000b2735277c28b6ddc8df23ed02c9b
Your Top Songs 2021,Origami (feat. DJ Maphorisa),"Era Istrefi, DJ Maphorisa",198376,10,0,4,0.0359,0.774,0.657,8.81e-05,0.0904,-6.111,0.152,0.545,100.016,https://open.spotify.com/track/0qo0ibv3YoVwJ3jKjpB8lQ,https://i.scdn.co/image/ab67616d0000b2733e94e9c8efdc032c149473eb
Your Top Songs 2021,Train Wreck,James Arthur,208827,6,0,4,0.701,0.311,0.485,0.0,0.0726,-5.726,0.0365,0.225,77.355,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab
Your Top Songs 2021,The Enemy,Andrew Belle,286866,1,1,4,0.078,0.536,0.89,0.0202,0.131,-5.222,0.0375,0.273,121.974,https://open.spotify.com/track/6xJOhSm4SvZwzy3uhWz26O,https://i.scdn.co/image/ab67616d0000b27341b7816b18a155061e097c7d
Your Top Songs 2021,Heart,"OTR, Shallou",195361,0,0,4,0.0106,0.447,0.427,0.000262,0.118,-9.0,0.0372,0.0866,109.205,https://open.spotify.com/track/0A1DZSozhyiAiUoja2onGk,https://i.scdn.co/image/ab67616d0000b273b19ff1beae0c96473e5fba2a
Your Top Songs 2021,Anchor,Novo Amor,257533,9,1,4,0.805,0.457,0.407,0.884,0.126,-11.475,0.0308,0.126,117.053,https://open.spotify.com/track/7qH9Z4dJEN0l9bidizW7fq,https://i.scdn.co/image/ab67616d0000b273277620423172f5a151f452e3
Your Top Songs 2021,Harleys In Hawaii,Katy Perry,185815,10,0,4,0.185,0.722,0.757,6.32e-06,0.126,-6.207,0.132,0.721,140.094,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR,https://i.scdn.co/image/ab67616d0000b273f36563773a882c66e3fca58e
Your Top Songs 2021,What They'll Say About Us,FINNEAS,187601,7,0,4,0.895,0.535,0.314,0.00015,0.0874,-12.823,0.0408,0.0663,145.095,https://open.spotify.com/track/27Y1N4Q4U3EfDU5Ubw8ws2,https://i.scdn.co/image/ab67616d0000b2735e0404e1d587f93431889513
Your Top Songs 2021,Call Me When You Land,"Old Sea Brigade, Luke Sital-Singh",287623,5,1,4,0.452,0.689,0.485,0.0512,0.432,-10.157,0.0311,0.567,116.004,https://open.spotify.com/track/4oRgpwXGPigjcEkp0mPgad,https://i.scdn.co/image/ab67616d0000b273ff335c9be93687c48c22bf6d
Your Top Songs 2021,Be Slow,Harrison Storm,205287,4,1,4,0.786,0.586,0.437,0.00335,0.144,-12.673,0.0326,0.2,94.008,https://open.spotify.com/track/23GmSpYkMks0ulGGr9hYsF,https://i.scdn.co/image/ab67616d0000b273675ccf5b04d9db463bcc3dcb
Your Top Songs 2021,Beach Baby,Bon Iver,160093,0,1,3,0.983,0.668,0.081,0.42,0.114,-17.282,0.0366,0.0925,114.358,https://open.spotify.com/track/7oRNU7Tmek0nm2lqyDojoG,https://i.scdn.co/image/ab67616d0000b273a069fb06a202435c01137a88
Your Top Songs 2021,Touch,Big Wild,212866,4,0,4,0.0373,0.702,0.55,0.00234,0.147,-7.524,0.0247,0.535,106.003,https://open.spotify.com/track/57v4cMu70Wx4oG9rFp2lMq,https://i.scdn.co/image/ab67616d0000b273709cf4dfc00ca1047deb70be
Your Top Songs 2021,Meet Me on the Dancefloor,Le Flex,348889,5,0,4,0.229,0.719,0.639,0.0787,0.11,-8.429,0.0398,0.213,108.003,https://open.spotify.com/track/1GGkUvXtHHQIWTTm7dlkpN,https://i.scdn.co/image/ab67616d0000b27318b41528a1c7fce54a9c27f3
Your Top Songs 2021,Marijuana,Shamoon Ismail,186986,4,1,4,0.159,0.686,0.566,0.0221,0.104,-11.567,0.0496,0.698,94.977,https://open.spotify.com/track/1C9DajYq19423BwN85bNf0,https://i.scdn.co/image/ab67616d0000b273a5d0a0cdb04d681040c66ff8
Your Top Songs 2021,All The Good Girls Go To Hell,"FILV, KEAN DYSSO",203159,4,0,4,0.0731,0.846,0.793,3.28e-06,0.142,-6.548,0.238,0.347,104.925,https://open.spotify.com/track/51FeX4Ncnw4pgvIME1lqPD,https://i.scdn.co/image/ab67616d0000b273493d91fe1673a2d27b607b13
Your Top Songs 2021,Dinero,Trinidad Cardona,160880,2,1,4,0.00772,0.708,0.782,0.0,0.107,-4.687,0.0674,0.484,119.997,https://open.spotify.com/track/3ggtU1ZOKO8ZNiqPNyXGcm,https://i.scdn.co/image/ab67616d0000b27338c99f64fec0cfebda3bfb6f
Your Top Songs 2021,Tommy's Party,Peach Pit,361760,7,1,4,0.122,0.565,0.438,0.0469,0.108,-8.722,0.0311,0.211,133.949,https://open.spotify.com/track/5OuJTtNve7FxUX82eEBupN,https://i.scdn.co/image/ab67616d0000b27300b39b4a73d28536690b355c
Your Top Songs 2021,Oh God (feat. Konshens),"Era Istrefi, Konshens",197122,5,1,4,0.0337,0.814,0.825,0.0,0.0768,-3.08,0.0997,0.179,100.017,https://open.spotify.com/track/7cs2ujAGExV7scDYTPLsMX,https://i.scdn.co/image/ab67616d0000b27383f40d7227fbc61fc4225ab0
Your Top Songs 2021,Conrad,Ben Howard,368120,9,1,4,0.91,0.574,0.322,0.519,0.0836,-12.41,0.0264,0.178,81.603,https://open.spotify.com/track/63QsFC6m0CaTw2gU0iZa7N,https://i.scdn.co/image/ab67616d0000b2736b66e9099c7a66e58658f512
Your Top Songs 2021,Unknown (To You),Jacob Banks,233160,8,0,4,0.895,0.367,0.538,0.000581,0.149,-5.121,0.0421,0.274,129.092,https://open.spotify.com/track/4jDDaKTqcZQWvgubuW6N7l,https://i.scdn.co/image/ab67616d0000b27356080feb452fa7ad4ca61d8b
Your Top Songs 2021,Can I Call You Tonight?,Dayglow,278769,9,1,4,0.132,0.641,0.842,0.91,0.419,-7.27,0.0292,0.5,129.98,https://open.spotify.com/track/64lsIF5pw0sJY0gV5kz0RN,https://i.scdn.co/image/ab67616d0000b273ccd63af052f7e438c05f6c94
Your Top Songs 2021,Last Night,"Floes, Ghostly Kisses",210333,8,1,4,0.51,0.458,0.392,0.153,0.108,-9.755,0.0284,0.173,82.026,https://open.spotify.com/track/1Wqq0U6HN9aK1ITvJn3DSa,https://i.scdn.co/image/ab67616d0000b2734afebe674705a5b65ce27222
Your Top Songs 2021,End Of The Affair,Ben Howard,466040,2,0,4,0.512,0.369,0.367,0.203,0.11,-10.665,0.0369,0.0496,136.095,https://open.spotify.com/track/0vqXG66zkKynUS0aJs9FyR,https://i.scdn.co/image/ab67616d0000b2736b66e9099c7a66e58658f512
Your Top Songs 2021,Oceans Away,A R I Z O N A,194013,8,1,4,0.13,0.617,0.642,0.157,0.0929,-8.624,0.0334,0.221,105.885,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,https://i.scdn.co/image/ab67616d0000b27350a25f1cb71018982b81ca2b
Your Top Songs 2021,Follow God,Kanye West,104591,1,1,4,0.000248,0.529,0.9,1.21e-05,0.0426,-3.503,0.418,0.434,180.291,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h,https://i.scdn.co/image/ab67616d0000b2731bb797bbfe2480650b6c2964
Your Top Songs 2021,You’re Still on My Mind,Voyageur,268000,7,1,4,0.647,0.346,0.354,0.0289,0.122,-10.684,0.0315,0.165,133.529,https://open.spotify.com/track/0VXg22m1KXIEaocSyQQVHr,https://i.scdn.co/image/ab67616d0000b273a2082f95010d94da7bfb8484
